DATE,NASDAQ100
2017-09-14 00:00:00,5968.82
2017-09-15 00:00:00,5988
2017-09-18 00:00:00,5981.12
2017-09-19 00:00:00,5991.08
2017-09-20 00:00:00,5973.6
2017-09-21 00:00:00,5934.91
2017-09-22 00:00:00,5932.32
2017-09-25 00:00:00,5867.35
2017-09-26 00:00:00,5881.34
2017-09-27 00:00:00,5937.79
2017-09-28 00:00:00,5933.07
2017-09-29 00:00:00,5979.3
2017-10-02 00:00:00,5981.92
2017-10-03 00:00:00,5995.06
2017-10-04 00:00:00,5998.84
2017-10-05 00:00:00,6057.14
2017-10-06 00:00:00,6064.57
2017-10-09 00:00:00,6058.53
2017-10-10 00:00:00,6063.52
2017-10-11 00:00:00,6081.25
2017-10-12 00:00:00,6069.99
2017-10-13 00:00:00,6092.45
2017-10-16 00:00:00,6114.53
2017-10-17 00:00:00,6122.61
2017-10-18 00:00:00,6114.35
2017-10-19 00:00:00,6092.62
2017-10-20 00:00:00,6108.82
2017-10-23 00:00:00,6067.83
2017-10-24 00:00:00,6080.22
2017-10-25 00:00:00,6055.04
2017-10-26 00:00:00,6037.87
2017-10-27 00:00:00,6213.47
2017-10-30 00:00:00,6227.59
2017-10-31 00:00:00,6248.56
2017-11-01 00:00:00,6248.65
2017-11-02 00:00:00,6236.39
2017-11-03 00:00:00,6295.58
2017-11-06 00:00:00,6313.61
2017-11-07 00:00:00,6320.78
2017-11-08 00:00:00,6345.81
2017-11-09 00:00:00,6312.21
2017-11-10 00:00:00,6309.07
2017-11-13 00:00:00,6316.18
2017-11-14 00:00:00,6293.64
2017-11-15 00:00:00,6258.36
2017-11-16 00:00:00,6339.14
2017-11-17 00:00:00,6314.51
2017-11-20 00:00:00,6308.61
2017-11-21 00:00:00,6378.63
2017-11-22 00:00:00,6386.12
2017-11-23 00:00:00,.
2017-11-24 00:00:00,6409.29
2017-11-27 00:00:00,6405.97
2017-11-28 00:00:00,6422.56
2017-11-29 00:00:00,6311.38
2017-11-30 00:00:00,6365.56
2017-12-01 00:00:00,6337.87
2017-12-04 00:00:00,6263.7
2017-12-05 00:00:00,6265.11
2017-12-06 00:00:00,6293.05
2017-12-07 00:00:00,6316.28
2017-12-08 00:00:00,6344.57
2017-12-11 00:00:00,6393.89
2017-12-12 00:00:00,6383.65
2017-12-13 00:00:00,6394.67
2017-12-14 00:00:00,6389.91
2017-12-15 00:00:00,6466.32
2017-12-18 00:00:00,6513.27
2017-12-19 00:00:00,6480.67
2017-12-20 00:00:00,6472.48
2017-12-21 00:00:00,6472.69
2017-12-22 00:00:00,6465.17
2017-12-25 00:00:00,.
2017-12-26 00:00:00,6433.16
2017-12-27 00:00:00,6435.15
2017-12-28 00:00:00,6441.42
2017-12-29 00:00:00,6396.42
2018-01-01 00:00:00,.
2018-01-02 00:00:00,6511.34
2018-01-03 00:00:00,6575.8
2018-01-04 00:00:00,6584.58
2018-01-05 00:00:00,6653.29
2018-01-08 00:00:00,6676.63
2018-01-09 00:00:00,6677.94
2018-01-10 00:00:00,6662.66
2018-01-11 00:00:00,6708.49
2018-01-12 00:00:00,6758.54
2018-01-15 00:00:00,.
2018-01-16 00:00:00,6737.14
2018-01-17 00:00:00,6810.28
2018-01-18 00:00:00,6811.38
2018-01-19 00:00:00,6834.33
2018-01-22 00:00:00,6906.28
2018-01-23 00:00:00,6963.46
2018-01-24 00:00:00,6919.35
2018-01-25 00:00:00,6916.3
2018-01-26 00:00:00,7022.97
2018-01-29 00:00:00,6988.32
2018-01-30 00:00:00,6930.73
2018-01-31 00:00:00,6949.99
2018-02-01 00:00:00,6901.5
2018-02-02 00:00:00,6760.29
2018-02-05 00:00:00,6495.92
2018-02-06 00:00:00,6665.98
2018-02-07 00:00:00,6582.02
2018-02-08 00:00:00,6306.1
2018-02-09 00:00:00,6412.68
2018-02-12 00:00:00,6523.85
2018-02-13 00:00:00,6553.86
2018-02-14 00:00:00,6675.03
2018-02-15 00:00:00,6794.92
2018-02-16 00:00:00,6770.66
2018-02-19 00:00:00,.
2018-02-20 00:00:00,6779.69
2018-02-21 00:00:00,6759.26
2018-02-22 00:00:00,6761.85
2018-02-23 00:00:00,6896.6
2018-02-26 00:00:00,6989.1
2018-02-27 00:00:00,6900.35
2018-02-28 00:00:00,6854.42
2018-03-01 00:00:00,6750.54
2018-03-02 00:00:00,6811.04
2018-03-05 00:00:00,6881.28
2018-03-06 00:00:00,6913.02
2018-03-07 00:00:00,6929.39
2018-03-08 00:00:00,6966.43
2018-03-09 00:00:00,7101.18
2018-03-12 00:00:00,7131.12
2018-03-13 00:00:00,7046.51
2018-03-14 00:00:00,7040.98
2018-03-15 00:00:00,7030.97
2018-03-16 00:00:00,7019.95
2018-03-19 00:00:00,6864.88
2018-03-20 00:00:00,6885.92
2018-03-21 00:00:00,6853.45
2018-03-22 00:00:00,6682.26
2018-03-23 00:00:00,6508.09
2018-03-26 00:00:00,6753.83
2018-03-27 00:00:00,6529.84
2018-03-28 00:00:00,6460.81
2018-03-29 00:00:00,6581.13
2018-03-30 00:00:00,.
2018-04-02 00:00:00,6390.84
2018-04-03 00:00:00,6458.83
2018-04-04 00:00:00,6560.059
2018-04-05 00:00:00,6594.84
2018-04-06 00:00:00,6433.215
2018-04-09 00:00:00,6472.344
2018-04-10 00:00:00,6615.871
2018-04-11 00:00:00,6583.445
2018-04-12 00:00:00,6656.254
2018-04-13 00:00:00,6628.344
2018-04-16 00:00:00,6675.18
2018-04-17 00:00:00,6816.367
2018-04-18 00:00:00,6833.211
2018-04-19 00:00:00,6774.887
2018-04-20 00:00:00,6667.75
2018-04-23 00:00:00,6648.805
2018-04-24 00:00:00,6509.047
2018-04-25 00:00:00,6513.941
2018-04-26 00:00:00,6649.652
2018-04-27 00:00:00,6656.352
2018-04-30 00:00:00,6605.57
2018-05-01 00:00:00,6681.961
2018-05-02 00:00:00,6644.477
2018-05-03 00:00:00,6643.48
2018-05-04 00:00:00,6769.117
2018-05-07 00:00:00,6821.875
2018-05-08 00:00:00,6815.484
2018-05-09 00:00:00,6893.215
2018-05-10 00:00:00,6963.547
2018-05-11 00:00:00,6952.563
2018-05-14 00:00:00,6964.371
2018-05-15 00:00:00,6888.535
2018-05-16 00:00:00,6929.965
2018-05-17 00:00:00,6901.633
2018-05-18 00:00:00,6866.254
2018-05-21 00:00:00,6905.531
2018-05-22 00:00:00,6893.621
2018-05-23 00:00:00,6953.629
2018-05-24 00:00:00,6949.699
2018-05-25 00:00:00,6960.918
2018-05-28 00:00:00,.
2018-05-29 00:00:00,6926.543
2018-05-30 00:00:00,6976.367
2018-05-31 00:00:00,6967.73
2018-06-01 00:00:00,7083.926
2018-06-04 00:00:00,7143.57
2018-06-05 00:00:00,7166.754
2018-06-06 00:00:00,7210.082
2018-06-07 00:00:00,7152.832
2018-06-08 00:00:00,7152.621
2018-06-11 00:00:00,7168.48
2018-06-12 00:00:00,7209.184
2018-06-13 00:00:00,7205.254
2018-06-14 00:00:00,7279.594
2018-06-15 00:00:00,7255.754
2018-06-18 00:00:00,7251.406
2018-06-19 00:00:00,7228.043
2018-06-20 00:00:00,7280.703
2018-06-21 00:00:00,7217.488
2018-06-22 00:00:00,7197.512
2018-06-25 00:00:00,7038.172
2018-06-26 00:00:00,7068.195
2018-06-27 00:00:00,6969.672
2018-06-28 00:00:00,7031.605
2018-06-29 00:00:00,7040.801
2018-07-02 00:00:00,7097.82
2018-07-03 00:00:00,7014.555
2018-07-04 00:00:00,.
2018-07-05 00:00:00,7101.047
2018-07-06 00:00:00,7207.332
2018-07-09 00:00:00,7276
2018-07-10 00:00:00,7282.598
2018-07-11 00:00:00,7243.98
2018-07-12 00:00:00,7366.25
2018-07-13 00:00:00,7375.816
2018-07-16 00:00:00,7357.898
2018-07-17 00:00:00,7403.891
2018-07-18 00:00:00,7390.125
2018-07-19 00:00:00,7352.359
2018-07-20 00:00:00,7350.227
2018-07-23 00:00:00,7371.781
2018-07-24 00:00:00,7406.246
2018-07-25 00:00:00,7508.586
2018-07-26 00:00:00,7400.75
2018-07-27 00:00:00,7296.781
2018-07-30 00:00:00,7193.102
2018-07-31 00:00:00,7231.984
2018-08-01 00:00:00,7272.887
2018-08-02 00:00:00,7372.148
2018-08-03 00:00:00,7395.488
2018-08-06 00:00:00,7438.996
2018-08-07 00:00:00,7462.652
2018-08-08 00:00:00,7469.547
2018-08-09 00:00:00,7466.961
2018-08-10 00:00:00,7408.305
2018-08-13 00:00:00,7401.168
2018-08-14 00:00:00,7447.168
2018-08-15 00:00:00,7354.66
2018-08-16 00:00:00,7374.293
2018-08-17 00:00:00,7377.543
2018-08-20 00:00:00,7371.418
2018-08-21 00:00:00,7397.227
2018-08-22 00:00:00,7424.594
2018-08-23 00:00:00,7413.84
2018-08-24 00:00:00,7485.402
2018-08-27 00:00:00,7559.133
2018-08-28 00:00:00,7570.246
2018-08-29 00:00:00,7660.18
2018-08-30 00:00:00,7642.668
2018-08-31 00:00:00,7654.555
2018-09-03 00:00:00,.
2018-09-04 00:00:00,7622.324
2018-09-05 00:00:00,7523.258
2018-09-06 00:00:00,7453.168
2018-09-07 00:00:00,7430.262
2018-09-10 00:00:00,7447.676
2018-09-11 00:00:00,7507.871
2018-09-12 00:00:00,7488.066
2018-09-13 00:00:00,7561.688
2018-09-14 00:00:00,7545.496
2018-09-17 00:00:00,7434.73
2018-09-18 00:00:00,7494.398
2018-09-19 00:00:00,7490.324
2018-09-20 00:00:00,7569.035
2018-09-21 00:00:00,7531.07
2018-09-24 00:00:00,7548.75
2018-09-25 00:00:00,7563.195
2018-09-26 00:00:00,7563.086
2018-09-27 00:00:00,7629.574
2018-09-28 00:00:00,7627.648
2018-10-01 00:00:00,7645.453
2018-10-02 00:00:00,7628.277
2018-10-03 00:00:00,7637.426
2018-10-04 00:00:00,7490.004
2018-10-05 00:00:00,7399.008
2018-10-08 00:00:00,7352.824
2018-10-09 00:00:00,7371.617
2018-10-10 00:00:00,7044.496
2018-10-11 00:00:00,6964.027
2018-10-12 00:00:00,7157.207
2018-10-15 00:00:00,7068.672
2018-10-16 00:00:00,7276.426
2018-10-17 00:00:00,7278.633
2018-10-18 00:00:00,7116.09
2018-10-19 00:00:00,7107.234
2018-10-22 00:00:00,7141.211
2018-10-23 00:00:00,7118.676
2018-10-24 00:00:00,6789.156
2018-10-25 00:00:00,7016.391
2018-10-26 00:00:00,6852.406
2018-10-29 00:00:00,6713.902
2018-10-30 00:00:00,6810.121
2018-10-31 00:00:00,6967.094
2018-11-01 00:00:00,7069.172
2018-11-02 00:00:00,6965.293
2018-11-05 00:00:00,6937.09
2018-11-06 00:00:00,6988.848
2018-11-07 00:00:00,7203.133
2018-11-08 00:00:00,7158.59
2018-11-09 00:00:00,7039.148
2018-11-12 00:00:00,6829.098
2018-11-13 00:00:00,6830.906
2018-11-14 00:00:00,6769.871
2018-11-15 00:00:00,6890.445
2018-11-16 00:00:00,6867.016
2018-11-19 00:00:00,6642.918
2018-11-20 00:00:00,6526.965
2018-11-21 00:00:00,6575.664
2018-11-22 00:00:00,.
2018-11-23 00:00:00,6527.348
2018-11-26 00:00:00,6678.34
2018-11-27 00:00:00,6701.035
2018-11-28 00:00:00,6913.324
2018-11-29 00:00:00,6892.398
2018-11-30 00:00:00,6949.016
2018-12-03 00:00:00,7062.133
2018-12-04 00:00:00,6795.215
2018-12-05 00:00:00,.
2018-12-06 00:00:00,6838.852
2018-12-07 00:00:00,6613.273
2018-12-10 00:00:00,6682.742
2018-12-11 00:00:00,6704.238
2018-12-12 00:00:00,6763.957
2018-12-13 00:00:00,6767.973
2018-12-14 00:00:00,6594.965
2018-12-17 00:00:00,6448.387
2018-12-18 00:00:00,6491.516
2018-12-19 00:00:00,6342.969
2018-12-20 00:00:00,6243.195
2018-12-21 00:00:00,6046.555
2018-12-24 00:00:00,5899.355
2018-12-25 00:00:00,.
2018-12-26 00:00:00,6262.766
2018-12-27 00:00:00,6288.301
2018-12-28 00:00:00,6285.266
2018-12-31 00:00:00,6329.965
2019-01-01 00:00:00,.
2019-01-02 00:00:00,6360.871
2019-01-03 00:00:00,6147.129
2019-01-04 00:00:00,6422.672
2019-01-07 00:00:00,6488.254
2019-01-08 00:00:00,6551.848
2019-01-09 00:00:00,6600.695
2019-01-10 00:00:00,6620.941
2019-01-11 00:00:00,6601.395
2019-01-14 00:00:00,6541.039
2019-01-15 00:00:00,6669.637
2019-01-16 00:00:00,6668.563
2019-01-17 00:00:00,6718.453
2019-01-18 00:00:00,6784.609
2019-01-21 00:00:00,.
2019-01-22 00:00:00,6646.813
2019-01-23 00:00:00,6658.762
2019-01-24 00:00:00,6702.547
2019-01-25 00:00:00,6787.371
2019-01-28 00:00:00,6697.086
2019-01-29 00:00:00,6632.793
2019-01-30 00:00:00,6807.91
2019-01-31 00:00:00,6906.84
2019-02-01 00:00:00,6875.52
2019-02-04 00:00:00,6959.957
2019-02-05 00:00:00,7023.52
2019-02-06 00:00:00,6997.621
2019-02-07 00:00:00,6904.98
2019-02-08 00:00:00,6913.129
2019-02-11 00:00:00,6909.184
2019-02-12 00:00:00,7014.668
2019-02-13 00:00:00,7015.875
2019-02-14 00:00:00,7022.418
2019-02-15 00:00:00,7055.18
2019-02-18 00:00:00,.
2019-02-19 00:00:00,7066.613
2019-02-20 00:00:00,7062.34
2019-02-21 00:00:00,7035.164
2019-02-22 00:00:00,7090.625
2019-02-25 00:00:00,7115.426
2019-02-26 00:00:00,7123.215
2019-02-27 00:00:00,7117.004
2019-02-28 00:00:00,7097.527
2019-03-01 00:00:00,7151.57
2019-03-04 00:00:00,7150.832
2019-03-05 00:00:00,7156.785
2019-03-06 00:00:00,7112.469
2019-03-07 00:00:00,7026.883
2019-03-08 00:00:00,7015.691
2019-03-11 00:00:00,7164.02
2019-03-12 00:00:00,7201.281
2019-03-13 00:00:00,7256.98
2019-03-14 00:00:00,7243.012
2019-03-15 00:00:00,7306.988
2019-03-18 00:00:00,7326.281
2019-03-19 00:00:00,7349.277
2019-03-20 00:00:00,7380.754
2019-03-21 00:00:00,7493.27
2019-03-22 00:00:00,7326.059
2019-03-25 00:00:00,7316.957
2019-03-26 00:00:00,7351.148
2019-03-27 00:00:00,7308.191
2019-03-28 00:00:00,7320.473
2019-03-29 00:00:00,7378.773
2019-04-01 00:00:00,7478.414
2019-04-02 00:00:00,7499.641
2019-04-03 00:00:00,7544.973
2019-04-04 00:00:00,7540.566
2019-04-05 00:00:00,7578.84
2019-04-08 00:00:00,7599.742
2019-04-09 00:00:00,7568.484
2019-04-10 00:00:00,7611.488
2019-04-11 00:00:00,7594.891
2019-04-12 00:00:00,7628.148
2019-04-15 00:00:00,7629.121
2019-04-16 00:00:00,7654.73
2019-04-17 00:00:00,7680.719
2019-04-18 00:00:00,7689.715
2019-04-19 00:00:00,7689.715
2019-04-22 00:00:00,7713.496
2019-04-23 00:00:00,7810.707
2019-04-24 00:00:00,7784.414
2019-04-25 00:00:00,7816.918
2019-04-26 00:00:00,7826.68
2019-04-29 00:00:00,7839.039
2019-04-30 00:00:00,7781.457
2019-05-01 00:00:00,7751.848
2019-05-02 00:00:00,7724.055
2019-05-03 00:00:00,7845.73
2019-05-06 00:00:00,7794.094
2019-05-07 00:00:00,7640.148
2019-05-08 00:00:00,7617.551
2019-05-09 00:00:00,7582.746
2019-05-10 00:00:00,7586.531
2019-05-13 00:00:00,7324.133
2019-05-14 00:00:00,7401.883
2019-05-15 00:00:00,7503.246
2019-05-16 00:00:00,7580.141
2019-05-17 00:00:00,7503.68
2019-05-20 00:00:00,7376.703
2019-05-21 00:00:00,7451.02
2019-05-22 00:00:00,7420.656
2019-05-23 00:00:00,7307.934
2019-05-24 00:00:00,7300.961
2019-05-27 00:00:00,.
2019-05-28 00:00:00,7278.375
2019-05-29 00:00:00,7216.859
2019-05-30 00:00:00,7245.402
2019-05-31 00:00:00,7127.957
2019-06-03 00:00:00,6978.016
2019-06-04 00:00:00,7166.746
2019-06-05 00:00:00,7220.902
2019-06-06 00:00:00,7275.926
2019-06-07 00:00:00,7417.293
2019-06-10 00:00:00,7501.93
2019-06-11 00:00:00,7513.848
2019-06-12 00:00:00,7472.293
2019-06-13 00:00:00,7510.684
2019-06-14 00:00:00,7479.113
2019-06-17 00:00:00,7526.52
2019-06-18 00:00:00,7635.398
2019-06-19 00:00:00,7667.738
2019-06-20 00:00:00,7738.055
2019-06-21 00:00:00,7728.781
2019-06-24 00:00:00,7723.023
2019-06-25 00:00:00,7591.535
2019-06-26 00:00:00,7627.051
2019-06-27 00:00:00,7657.047
2019-06-28 00:00:00,7671.074
2019-07-01 00:00:00,7768.137
2019-07-02 00:00:00,7799.824
2019-07-03 00:00:00,7857.691
2019-07-04 00:00:00,.
2019-07-05 00:00:00,7841.301
2019-07-08 00:00:00,7785.785
2019-07-09 00:00:00,7826.859
2019-07-10 00:00:00,7903.402
2019-07-11 00:00:00,7896.777
2019-07-12 00:00:00,7943.242
2019-07-15 00:00:00,7966.926
2019-07-16 00:00:00,7927.078
2019-07-17 00:00:00,7888.762
2019-07-18 00:00:00,7904.133
2019-07-19 00:00:00,7834.898
2019-07-22 00:00:00,7905.121
2019-07-23 00:00:00,7954.563
2019-07-24 00:00:00,8010.605
2019-07-25 00:00:00,7929.867
2019-07-26 00:00:00,8016.953
2019-07-29 00:00:00,7989.082
2019-07-30 00:00:00,7952.473
2019-07-31 00:00:00,7848.781
2019-08-01 00:00:00,7801.145
2019-08-02 00:00:00,7692.801
2019-08-05 00:00:00,7415.691
2019-08-06 00:00:00,7521.32
2019-08-07 00:00:00,7551.898
2019-08-08 00:00:00,7724.828
2019-08-09 00:00:00,7646.27
2019-08-12 00:00:00,7561.684
2019-08-13 00:00:00,7728.152
2019-08-14 00:00:00,7490.129
2019-08-15 00:00:00,7484.887
2019-08-16 00:00:00,7604.109
2019-08-19 00:00:00,7719.324
2019-08-20 00:00:00,7664.473
2019-08-21 00:00:00,7733.215
2019-08-22 00:00:00,7707.426
2019-08-23 00:00:00,7464.996
2019-08-26 00:00:00,7575.02
2019-08-27 00:00:00,7566.027
2019-08-28 00:00:00,7587.895
2019-08-29 00:00:00,7702.313
2019-08-30 00:00:00,7690.996
2019-09-02 00:00:00,.
2019-09-03 00:00:00,7609.512
2019-09-04 00:00:00,7719.246
2019-09-05 00:00:00,7862.539
2019-09-06 00:00:00,7852.539
2019-09-09 00:00:00,7832.402
2019-09-10 00:00:00,7814.742
2019-09-11 00:00:00,7887.582
2019-09-12 00:00:00,7917.34
2019-09-13 00:00:00,7892.953
2019-09-16 00:00:00,7852.414
2019-09-17 00:00:00,7888.786133
